contentid,contenttypeid,title,homepage,overview,tel,telname,createdtime,modifiedtime,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel
2869241,39,공원집,,"부산에 위치한 공원집은 계곡물이 시원하게 흐르는 자연 속에서 오리요리와 닭요리를 즐길 수 있는 맛집으로, 아름다운 풍경과 함께 특별한 식사를 경험할 수 있는 곳이다. 맑은 계곡물 소리를 들으며 식사를 할 수 있어 여름에 많은 이들이 찾는다.  이곳에서는 오리불고기를 비롯해 오리백숙, 토종닭백숙, 옻닭 등 다양한 오리 및 닭요리를 맛볼 수 있어 입맛과 기호에 따라 선택할 수 있다. 요리와 함께 제공되는 반찬들로, 오리고기와 잘 어울리는 쌈무, 겉절이, 상큼한 샐러드, 다양한 쌈채소, 마카로니, 부추무침, 시원한 오이냉국 등이 차려진다. 공원집은 야외 테이블과 실내 좌석이 모두 마련되어 있어, 날씨나 기분에 따라 원하는 공간에서 식사할 수 있는 점도 큰 장점이다. 자연과 어우러진 분위기 속에서 가족이나 지인들과 함께 여유롭고 건강한 한 끼를 즐기기에 안성맞춤인 장소다.",,,20221018144432,20250623131807,http://tong.visitkorea.or.kr/cms/resource/33/2869233_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/33/2869233_image3_1.JPG,Type3,6,7,26,230,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 부산진구 가야공원로 83-12 (가야동),,47390,129.0290835698,35.1457178671,6
2870277,39,공원칼국수,,"공원칼국수는 부산문화회관 근처 남구 대연동에 위치한 곳이다. 물총조개탕, 공원칼국수, 왕만두, 보쌈, 미니보쌈 등 메뉴는 심플한 편이다. 푸짐한 양과 맛으로 찾는 사람이 많아서 웨이팅이 시간이 긴 편이다. 칼국수 맛도 칼국수 맛이지만 김치 맛이 또 다른 포인트다. 칼국수와 곁들여 먹는 김치로 매운 김치와 무김치가 나오는데 칼국수와 매운 김치의 조합이 독특하다. 건물을 옆으로 옮기면서 전에는 건물 뒤 주차장을 이용했는데, 현재는 길 건너의 유엔공원 공영주차장을 이용해야 한다. 식사 후 주차장 영수증에 확인받아 가면 된다. 근처에 부산문화회관이 인접해 있어 함께 둘러보기 좋다.",,,20221019114236,20250624173351,http://tong.visitkorea.or.kr/cms/resource/73/2870273_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/73/2870273_image3_1.JPG,Type3,6,4,26,290,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 남구 유엔평화로 110 (대연동),,48534,129.0954366632,35.1262657140,6
1942348,12,관수옥과 초량왜관 터,,"관수옥은 초량왜관의 우두머리인 관수가 머물던 곳이다. 당시에는 용두산을 중심으로 동쪽이 가장 먼저 시가지가 발달하기 시작하였는데, 바다에서 배를 대는 선착장이 가깝기 때문이다. 일본 사람들이 배로 들어와 동쪽을 중심으로 살기 시작했고, 관수옥을 지나 왜관으로 들어갔을 것이다. 관수옥이 있던 자리에는 지금도 돌계단이 남아있다. 초량왜관은 일본과 우리나라의 무역에서 중심 역할을 했던 곳이다. 용두산을 둘러싸고 만들어진 초량왜관은 안에는 신사를 비롯하여 일본인들의 편의 시설이 가득했다. 지금은 공원으로 들어가는 세 군데의 진입로가 만나는 지점에 초량왜관 터라는 비석이 놓여 있어 예전에 이곳이 초량왜관이었다는 것을 알리고 있다.",,,20140820012210,20250508101521,http://tong.visitkorea.or.kr/cms/resource/24/3049224_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/24/3049224_image2_1.JPG,Type3,6,15,26,110,HS,HS01,HS010700,A02,A0201,A02010700,부산광역시 중구 용두산길 37-55,(광복동2가),48950,129.0327483723,35.1005396593,6
2785265,12,관음사(부산),,"도심 안에 자리 잡은 관음사는 대한불교 조계종 송광사의 부산 분원이다. 학을 타고 있는 산이라는 뜻의 승학산에 1940년 5월 1일 승려 일련이 관음사라는 조그만 조막을 지어 수행하고 포교하면서 건립되었다. 이후 요사채를 건립하고, 법당과 후원을 짓고 도량을 넓혀 1984년 승광사 부산 분원으로 등록하였다. 관음사는 부산광역시 유형문화유산으로 지정된 묘법연화경 권4~7을 소장하고 있다. 구마라집이 번역하고 계환이 주해한 것을 저본으로 조선시대 명필인 성달생, 성개 형제가 선친의 명복을 기원할 목적으로 정서한 법화경을 판하본으로 하였다. 

1405년에 전라도 도솔산 안심사에서 도인 신문이 주관하여 목판으로 새긴 것을 후쇄한 것인데, 초간본이 아닌 그리 오래되지 않은 후쇄본임을 알 수 있다. 전체 7권 2책 중 권 4-7의 제2책만 남아 있는 결본이며, 책은 전반적으로 아래위에 습기로 인한 침수 흔적이 일부 있다. 관음사 소장 묘법연화경은 조선 전기인 태종 때에 판각·인쇄된 것으로 조선 전기 불경 및 서지학 연구에 중요한 자료를 제공하는 불교사적, 서지학적 가치가 뛰어난 유형문화유산이다.",,,20211202222942,20250326160543,http://tong.visitkorea.or.kr/cms/resource/10/2790710_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/10/2790710_image3_1.JPG,Type3,6,10,26,380,HS,HS03,HS030100,A02,A0201,A02010800,부산광역시 사하구 제석로79번길 33 (당리동),,49316,128.9758364301,35.1088376838,6
2805377,39,광명집,,"광명집은 부산 남구에 위치한 25년 이상의 오랜 전통을 가진 한식 전문점이다. 빨간 양념으로 버무린 뽈찜과 아귀찜을 전문으로 요리하고 있다. 각종 쌈 채소가 함께 나와 수육과 양념을 넣고 쌈을 싸먹기도 좋으며, 맵기 조절이 가능하여 남녀노소 부담 없이 맛볼 수 있다. 아귀찜을 다 먹고 난 후에 감자사리를 양념에 넣고 비벼 먹는 것 또한 인기이다. 전용 주차장 시설을 보유하고 있어 차로 더욱 편리한 이용이 가능하다.",,,20220125175511,20251023143000,,,,6,4,26,290,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 남구 신선로 458 (대연동),,48518,129.1009667539,35.1256714384,6
132574,38,광복 지하도상가,"<a href=""http://undershop.bisco.or.kr"" target=""_blank"" title=""새창 : 지하도상가 홈페이지로 이동"">http://undershop.bisco.or.kr</a>","지하철 중앙동역에서 남포동역 사이의 지하도에 자리 잡은 광복지하도상가는 공기 순환 시설이 잘 돼 있어 오랜 시간 쇼핑을 하더라도 눈이 따갑거나 목이 아픈 경우가 없다. 특히 상가 간의 통로가 넓어 자유롭고 편안한 쇼핑을 즐길 수 있으며, 상가 곳곳에는 멀티비전, 음악 분수대, 벤치 등 고객 편의 시설과 고객 친화 공간이 마련되어 있어 쇼핑의 즐거움과 쾌적한 휴식을 제공한다. 또한 의류뿐만 아니라 신발, 가방, 액세서리, 공방, 화장품, 란제리, 건강식품, 호프와 커피, 식당 등 다양한 업종의 216여 점포가 즐비해 있어 남녀노소 모두에게 쇼핑의 만족을 주는 최고의 상가이다.",,,20040224090000,20251105111432,http://tong.visitkorea.or.kr/cms/resource/55/3561855_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/3561855_image3_1.jpg,Type1,6,15,26,110,SH,SH05,SH050200,A04,A0401,A04010600,부산광역시 중구 중앙대로 지하17 (중앙동6가),광복지하쇼핑센터,48955,129.0361453203,35.0997620313,6
2872590,39,광복경양식,,"광복경양식은 광복동에서 오랜 사랑을 받고 있는 광복경양식의 명지 직영점이다. 깊고 진한 육수에 좋은 재료로 매일 끓여 제공하는 수프와 우사골, 각종 야채, 과일을 1주일간 끓여 만들어내는 데미그라스 소스, 샐러드 드레싱, 스파게티 소스 등 모든 음식은 직접 만들어서 사용한다. 건강하고 맛있는 음식을 제공하기 위해 노력하는 맛집으로 실내는 과거와 현재가 공존하는 느낌의 인테리어로 되어있다. 테이블 간의 거리도 적당히 떨어져 있어서 좋고, 전체적 분위기가 깔끔하다. 건물 앞쪽도 주차가 가능하지만 건물 뒤편에 주차장이 마련되어 있다. 청량사, 맥도생태공원이 인접해 있어 함께 둘러보기 좋다.",,,20221021144437,20250708105632,http://tong.visitkorea.or.kr/cms/resource/87/2872587_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/87/2872587_image3_1.JPG,Type3,6,1,26,440,FD,FD02,FD020300,A05,A0502,A05020200,부산광역시 강서구 명지국제6로220번길 19 (명지동),,46772,128.9241107421,35.0953632435,6
3576410,15,광복로 겨울빛 트리축제,"<a href=""https://litt.ly/gwangbok_treefestival"" target=""_blank"" title=""새창 : 축제 페이지"">https://litt.ly/gwangbok_treefestival	
</a>","부산의 겨울을 밝히는 대표 트리축제가 K-문화를 담은 찬란한 겨울빛으로 찾아온다.
2025년 12월 5일 올해 단 한번의 하이라이트, 카운트다운과 함께 광복로가 빛으로 깨어나는 점등식을 시작으로 26년 2월 22일까지 '2025 광복로 겨울빛 트리축제'를 만나볼 수 있다.
축제 기간 동안 부산 지역 뮤지션들의 버스킹 공연, 시민이 직접 트리 불빛을 켜볼 수 있는 참여형 점등식 등 다채로운 거리 이벤트가 준비되어 있다. 12월 20일~21일 주말에는 크리스마스 쿠킹클래스, 미니 트리만들기 등 다양한 체험프로그램도 펼쳐지니 빠짐없이 즐겨볼 수 있다.",051-714-4758,부산 중구청,20251128171222,20251128171805,http://tong.visitkorea.or.kr/cms/resource/05/3576405_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/05/3576405_image3_1.JPG,Type3,6,15,26,110,EV,EV01,EV010200,A02,A0207,A02070200,부산광역시 중구 광복로 72-1 (광복동2가),"부산 광복로, 광복중앙로 일원",48954,129.0327400915,35.0986398717,6
126857,12,광복로패션거리,"<a href=""https://www.visitbusan.net/index.do?menuCd=DOM_000000201003001000&uc_seq=413&lang_cd=ko"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.visitbusan.net</a>","광복로패션거리는 과거 하천이었던 곳을 복개하여 도로로 사용하고 있는 곳이며, 도로 양쪽으로 오래전부터 옷 가게들이 운집되어 있어서 광복로패션거리로 명명되었다. 광복로가 시작되는 농협 부산지점부터 국제시장 먹자골목 입구까지가 광복로패션거리이며, 이곳은 우리나라 의류, 신발 등이 모여있는 곳으로 야간이나 주말에는 사람들로 발 디딜 틈이 없을 정도로 많은 사람들이 찾는 곳이다. 광복로패션거리에는 중구청 주관으로 매년 12월부터 광복로 겨울빛 트리축제를 시행하고 있으며, 다양한 종류의 조명과 각종 모형이 빛으로 장식되어 아름다운 거리로 탈바꿈하는 곳이며, 축제 기간에는 광복로 일대가 차 없는 거리로 조성되어 여유롭게 축제를 즐길 수 있다. 광복로문화패션거리에는 문화와 패션 그리고 맛집들이 즐비한 곳으로 방문하면 젊음과 활기를 느낄 수 있다.",,,20040223090000,20250407110522,http://tong.visitkorea.or.kr/cms/resource/11/3049611_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/11/3049611_image3_1.JPG,Type3,6,15,26,110,VE,VE04,VE040100,A02,A0203,A02030600,부산광역시 중구 광복로 72-1 (광복동2가),,48954,129.0327400915,35.0986398717,6
2708019,28,광안리 SUP Zone,"<a href=""https://www.gwangallisuprise.kr/""target=""_blank"" title=""광안리 SUP Zone"">https://www.gwangallisuprise.kr/</a>","광안리 SUP Zone은 부산 수영구 광안리해수욕장에 위치한 스탠드업 패들보드(SUP) 전문 체험 공간이다. 이곳은 바다 위에서 패들보드를 즐길 수 있는 최적의 장소로, 맑고 푸른 바다와 광안대교의 아름다운 풍경을 배경으로 수상 스포츠를 경험할 수 있다. 초보자부터 전문가까지 다양한 수준의 이용자가 안전하게 즐길 수 있도록 전문 강사와 장비를 제공한다. 또한, SUP 외에도 카약, 윈드서핑 등 다양한 해양 스포츠를 체험할 수 있어 여름철 인기 있는 명소로 자리 잡고 있다. 광안리 SUP Zone은 바다와 함께하는 새로운 경험을 원하는 사람들에게 최적의 장소이다.",,,20210304011834,20250307103416,,,,6,12,26,500,LS,LS02,LS021400,A03,A0301,A03010200,부산광역시 수영구 남천동,,48304,129.1146732910,35.1477386656,6
2991028,28,광안리 해양레포츠센터,"<a href=""https://gwanganli.imweb.me/"" title=""새창: 광안리 해양레포츠센터로 이동"" target=""_blank"">https://gwanganli.imweb.me/</a>","부산 수영구 광안리해양레포츠센터는 부산의 대표적인 해양 스포츠 중심지로, 광안리 해수욕장 인근에 위치하여 뛰어난 접근성과 아름다운 바다 전망을 자랑한다. 이곳은 선셋요트, 제트보트, 카약, 패들보드 등 다양한 해양 스포츠를 체험할 수 있는 시설을 갖추고 있으며, 초보자부터 숙련자까지 모두 이용할 수 있도록 안전 장비와 전문 강사진을 제공한다. 인근에는 다양한 해산물 음식점과 카페들이 있어 식사와 휴식을 함께 즐길 수 있는 이점이 있다. 광안리해양레포츠센터는 아름다운 바다와 함께하는 액티브한 휴식을 원하는 이들에게 추천하는 공간이다.",,,20230621100911,20250521155819,http://tong.visitkorea.or.kr/cms/resource/05/2991005_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2991005_image3_1.jpg,Type3,6,12,26,500,LS,LS02,LS021400,A03,A0301,A03010200,부산광역시 수영구 광안해변로54번길 222 광안리 해양레포츠센터,,48305,129.1153538300,35.1461832972,6
127925,12,광안리해변 테마거리,"<a href=""https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=377&lang_cd=ko"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.visitbusan.net/kr/</a>","2003년 광안리해수욕장 개장일에 맞춰 완공된 광안리해변 테마거리는 매년 다양한 축제와 행사들이 열리고 있는 곳으로, 인공야자수, 조형물, 벤치, 녹지대 등을 갖추고 있는 광안리해수욕장의 새로운 명소로 자리 잡게 되었다. 해변을 따라 조성된 테마거리는 보행자 중심의 시민휴식공간으로 이국적인 분위기를 연출하고 있다. 테마거리는 남천동 협진태양맨션에서 민락 회타운까지 해안도로를 따라 조성되었으며 해변 측에 보도를 조성하고 전망파빌리온 등 조형물과 가로등, 수목플랜트, 벤치등을 조성하여 낭만의 거리, 해맞이광장, 젊음의 거리로 나누어져 있다. 보행자 거리의 의미를 살려서 전 구간에 점토 블록을 깔았으며, 광안리해변 테마거리 조성으로 지하철 2호선 공사 후 급격한 침체기를 맞던 광안리해수욕장 일대가 젊음과 축제의 거리, 가족의 거리로 예전의 명성을 되찾고, 지역상권도 회복되고 있다. 사시사철 전국에서 수많은 관광객들이 아름다운 광안리해수욕장을 찾고 있으며, 잘 꾸며진 해변거리를 거닐면서 광안대교의 찬란한 야경을 보고, 광안리카페거리와 민락회타운에서 맛있는 음식을 즐기며 추억과 낭만의 거리로 오랫동안 기억에 남을 것이다.",,,20031007090000,20250522092010,http://tong.visitkorea.or.kr/cms/resource/42/3071042_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/42/3071042_image3_1.JPG,Type3,6,12,26,500,VE,VE04,VE040100,A02,A0203,A02030600,부산광역시 수영구 민락동,(민락동),48284,129.1221363273,35.1551657503,6
1013112,38,광주요,"<a href=""https://ekwangjuyo.com/weskin_import/about.html"" target=""_blank"" title=""새창 : 광주요 홈페이지로 이동"">https://ekwangjuyo.com</a>","광주요는 한국의 식문화(食文化) 가치를 전하는 대한민국 문화 기업으로 왕실에 진상하기 위해 도자기를 굽던 광주관요의 전통과 장인 정신을 이어받아 생활문화까지 더욱 품위 있게 향상될 수 있는데 목적을 두고 있다. 천연원료의 사용과 수작업 방식 제작 과정으로 자연주의, 환경친화적인 감성을 기본 철학으로 삼는 광주요는 전통 도자문화를 현대화하고, 조상들의 혼이 녹아있는 전통 도자기의 원료, 형태, 문양을 연구하고 재해석하여 완성도 높은 명품으로 자리매김하고 있다. 매장은 이천점, 한남점과 백화점에 입점하여 서울과 부산에 자리하고 있다.",,,20100501232458,20250311141354,http://tong.visitkorea.or.kr/cms/resource/53/1016353_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1016353_image3_1.jpg,Type3,6,16,26,350,SH,SH05,SH050100,A04,A0401,A04010700,부산광역시 해운대구 센텀남대로 35,,48058,129.1297464005,35.1688671344,6
